Timestamp,Date,Employee ID,Location,Department,Reservations - No of Booking Requests Processed ,Reservations - No of Confirmations Updated,Reservations - No of Cancellations ,Reservations - No. of Amendments Made ,Reservations - No of Reconfirmations Made ,Reservations - Remarks ,Taj/Bhutan - No. of Bhutan Air Booking Processed ,Taj/Bhutan - No of Confirmed Bhutan Air Tickets ,Taj/Bhutan - No of Taj Hotels Booking Processed ,Taj/Bhutan - No of Confirmed bookings ,Taj/Bhutan - No of Cancellations ,Taj/Bhutan - No of Amendments made,Taj/Bhutan - No of Reconfirmations made,Taj/Bhutan - Remarks ,Sales Online - No of Enquiries Received ,Sales Online - No of Conversions ,Sales Online - No of Follow‑Ups Taken ,Sales Online - No of Cancellations ,Sales Online - Remarks ,Sales Group - No of Enquiries Received ,Sales Group - No of Conversions Made ,Sales Group - No of Follow‑Ups Taken ,Sales Group - No of Cancellations ,Sales Group - No of Amendments Made ,Sales Group - Remarks ,IT - No of Entries Made ,IT - No. of Amendments Made ,IT - No of Calls/Emails Made ,IT - No of Creatives Made ,IT - Remarks ,HR - Number of Interviews Taken ,HR - Number of Job Offers Extended ,HR - How many Leave Requests Received Today ,HR - Number of Employee Grievances Addressed ,HR - Number of Salary Processing ,HR - Payroll Processing ,HR - Were any Exit Interviews Conducted Today ,HR - Were any Retention Efforts Made (at risk of leaving) ,HR - Remarks ,Accounts - Number of Customer Payments Processed ,Accounts - Number of Tax Filings Prepared/Reviewed ,Accounts - Number of transactions recorded in the accounting system,Accounts - Number of vendor invoices processed,Accounts - Remarks ,Graphic Designer - Give a summary for the day,Others - Give a summary for the day
10/06/2025 10:02:50,09/06/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,NA,4,18,"TDS CHECKED FOR PAYMENT MADE ON 08
06.2025 , SENT PAYMENT DETAILS TO TRANPORTERS,  SOLVED PAYMENT RELATED QUERIES OF THE TRANSPOTERS , ASSIT IN PAYMENT UPDATION IN SOFTWARE.TO JUNIOR COLLEAGUE,  UNLOCK 22 TRIPS  FOR TRANPORTERS EXPENSES UPDATION IN SOFTWARE,  CHECKED PURCHASE ENTRY IN TALLY , CHECKED HOTEL CONTRACT GIVEN TO ME FOR FILLING , CHECKED CASH VOUCHERS , CHECKED TRIPS OF THE PAYMENT PROCESSED AND OTHER MISCELLANEOUS JOBS ASSIGNED TO ME BY CFO AND DIRECTORS.",,
10/06/2025 10:25:16,09/06/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,1,0,0,0,"1st half north east itinerary checking with Sanjay Sir.

2nd half website related meeting at Webingo Office",,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 10:55:37,09/06/2025,NHL/209,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,3,1,20,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 14:59:26,05/06/2025,NHL/220,Kolkata,RESERVATION,3,3,2,1,0,"3 availabilities checked, 4 rate shared, mail sent to hotel for cake, 5 contact details shared, 10 hotels mail sent for upcoming season rate, release file cleared, talk to hoteliers for upcoming season rate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 16:59:25,10/06/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,"Checked & Corrected Scanned Data, Leave Early at 5 pm",,,,,,,,,,,,,,,,
10/06/2025 18:46:43,10/06/2025,T5,Kolkata,RESERVATION,0,0,0,0,15,"checked availability
PRN
sterling orange village Gangtok
YASHSHREE SIKKIM BLOSOOM - GANGTOK
YASHSHREE MALL ROAD DARJEELING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 18:51:52,10/06/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,3,0,0,no,no,"1. Prepare a lunch list for 33 employees. 2. Mail all employees about wearing ID cards,3. Revised Saturday off list for 2 groups,4. Send 1 document for NATS registration,5. Checking ESIC PF Challan for Jaipur & Kolkata (85 employees),6. Checking Google sheet for a daily report of 34 employees,7. Send info about visiting card & checking sample for printing,8. Send policy copy for the Jaipur office to the CFO,9. Communicate with compliance team about 1 employee's JDF for name change,10. Communicate with the vendor about the office curtain,11. Checking ID card bill,12. Checking CCTV,13. Send the accounts team a tax Invoice of membership,14. Mail about the handover of office stationery,15. Communicate with 3rd party about some problem in google sheet & performance,",,,,,,,
10/06/2025 18:55:15,10/06/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,0,0,0,0,0,"bhutan tickets : 01 quotation sent
taj hotels : 10 quotations sent
jaipur agent calling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:01:37,10/06/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night.
2.check hold to convert files and updated in software and inform sales person to convert the hold files
3.ledger reconcile 
4.paymeny follow up 
5.payment update in software and acknowledgement 
6.Tds entry 
7.Call received from agent and our sales team",,
10/06/2025 19:01:51,10/06/2025,NHL/029,Kolkata,RESERVATION,10,2,1,4,0,"RATE NEGOTION FOR -  1901264,1901264, 1812544, 1894427 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:01:54,10/06/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:02:54,09/06/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 TRIPS ARE READY FOR SINGLE PAYMENT READY ,NA,NA,NA,"PAYMENT APPROVAL SIGNATURE FROM VIKRAMDA, ORSINO STATEMENT READY",,
10/06/2025 19:06:19,10/06/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"Making reels for Divine Safari for ratha yatra
And getting ready the feedback messages for Website Neptune ",,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:14:30,10/06/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,"PURCHASE BOOKED
CASH ENTRY
PREPARING ANNEXURE FOR GSTR3B
CHECKING OF SALES INVOICE DONE OR NOT 
TDS ENTRY
LEDGER RECONCILITION
VOUCHER FILLING 
PAID MARKING IN SOFTWARE FOR PARKING ",,
10/06/2025 19:18:16,10/06/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,0,0,0,0,0,0,"BHUTAN TICKETS : QUERY : 07, BLOCKING : 02 / BHUTAN PROMOTION : 103 MAILS SENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:19:43,10/06/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bank Entries
Cash Entry in Tally
Purchase Entry",,
10/06/2025 19:19:56,10/06/2025,NHL/212,Kolkata,RESERVATION,5,0,0,0,20,"Contact details of the guest arrival updated to Lemon Tree - Gangtok.
Whatsapp Query: 8

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:24:16,10/06/2025,NHL/188,Kolkata,RESERVATION,15,8,0,0,8,37 QUERIES REVERTED IN WHATS APP MAYFAIR GROUP...RTE NEGOTION ON ALL CONFIRM FILES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:26:42,09/06/2025,NHL/178,Kolkata,RESERVATION,2,12,1,4,0,"CHECKED 2 AVAILABILITIES WITH TRIP IDs AND 12 SINGLE OR MORE HOTEL AVAILABILITIES ON WHATSAPP GROUP, VERBALLY OR ON PAPER. 
UPDATED ODISSA STRATEGY CHART.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:27:27,10/06/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,6,,,,,,,,,,,,,,,,,,
10/06/2025 19:29:44,10/06/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,1,0,5,0,"MOM Checking of Webingo 

Team Discussion with Neptune team and with sir's

Bhutan Content Write

Meeting with Webingo at Webingo office",,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:39:04,10/06/2025,NHL/015,Kolkata,RESERVATION,0,0,0,0,0,"Trip ID : 1836222 COMPLAIN MAIL SENT TO HOTEL CRESCENT DARJEELING. 23 MAIL SENT TO HOTEL FOR RATE FOLLOW UP AND NEGOTIATION FOR PURI & BHUBANESWAR HOTELS EVEN THROUGH PHONE CALL. ALSO PREPARED SANJAY SIR'S HOTEL VISIT LIST (INCLUDES WHICH HOTEL NEED TO VISIT, RATE NEGOTIATIONS ETC). Trip Id : 1298359 MOUNT LUNGTA COMPLAIN SENT TO HOTEL AND GIVEN UPGRADED ROOM TO THE GUEST TO SATISFY THEM. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2025 19:44:46,10/06/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book sheet update from Bank
2.	Advance sheet update from Bank more times
3.	Payment follow up Bhutan.
4.	Bank Reconciled checking. All Bank
5.	Follow up TCS amount and TCS declaration
6.	Communicate to agent more times over phone about TCS TDS for Bhutan booking
7.	Read mail
8.	Payment Process
a.	Registered-2
b.	Unregistered 2 
",,
10/06/2025 20:06:57,10/06/2025,NHL/191,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,NA,NA,39,"Mayfair Gangtok bills checked for May'25 , Mayfair Darjeeling bills checked & processed , Magpie Group of hotels bills checked & processed , Viceroy Darjeeling bills checking for May'25 & processed , Taj Chia Kuthir Darjeeling commission invoice raised for April & May'25 , Eeshan Rodhi Resort Darjeeling bills checking done , Looking after day to day vendors payment checking , Assisting in making payments , Putting e mails towards vendors  along with their payment advice.       ",,
10/06/2025 20:31:35,09/06/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice Raised /AD reco/leger reco,,
10/06/2025 20:46:36,10/06/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mails read -
Mails reply
Follow up with agent -
Payment noted -
Payment collected - 
Calls attend -
Invoice raised
Refund data sheet ready",,
10/06/2025 21:51:28,10/06/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1. All Hotel  and transport's single payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4. Send hotel payment details emails to hotels. 
5.Prepared hotel statement payment. ",,
10/06/2025 23:36:57,10/06/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"HTML text, Facebook update, Instagram update.",,,,,,,,,,,,,,,,
10/06/2025 23:49:27,10/06/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
10/06/2025 23:50:38,03/06/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
10/06/2025 23:51:24,04/06/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
10/06/2025 23:53:52,05/06/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
11/06/2025 00:08:26,10/06/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create invoices,,
11/06/2025 00:46:40,10/06/2025,NHL/214,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TDS TCS check for Bhutan part, Mail send to hotel for Invoices , Sikkim invoice entries in tally ",,
11/06/2025 10:08:21,10/06/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,NA,4,18,"TDS CHECKED FOR PAYMENT DONE ON 09
06.2025,SENT PAYMENT DETAILS TO HOTELS & TRANSPORTERS, CHECKED PURCHASE ENYRY DONE IN TALLY BY JUNIOR COLLEAGUE , ASSIST IN PAYMENT UPDATION IN SOFTWARE,  WENT TO CFO AND DIRECTORS ROOM FOR TAKING PAYMENT APPROVAL, CHECKED TRIPS OF PAYMENT MADE DONE AND OTHER MISCELLANEOUS JOBS ASSIGNED TO ME BY CFO AND DIRECTORS. ",,
11/06/2025 10:27:19,10/06/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"1st half North east itinerary checking with sanjay sir.

Discussion of MOM points with sir

2nd half website meeting at webingo office
",,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 18:00:26,11/06/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,135,,1,,"Checked & Corrected Scanned Data, Ready Odisha Agents Data then mailed to Prakash Sir ",,,,,,,,,,,,,,,,
11/06/2025 18:30:00,11/06/2025,NHL/238,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"Made Reels For Ratha Yatra Puri and made reels on Meghalaya
Assigned the Feedback Messages in Proper Format Using Canva For Neptune Website",,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 18:50:04,09/06/2025,NHL/220,Kolkata,RESERVATION,0,0,1,0,0,"working on hotel upcoming season rates, new destinations hotel rates & new hotels in Arunachal pradesh, contact details & mail id update",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 18:51:40,11/06/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,3,0,"02 Revised done

MOM Checking of Webingo 

Team Discussion with Neptune team and with sir's

Bhutan Content Write

Meeting with Webingo at Webingo office",,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 18:55:44,11/06/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,1,0,0,0,0,0,0,"BHUTAN TICKETS : 03 NEW QUOTATIONS SENT
COMPLETED JAIPUR AGENT CALLING LIST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 18:59:36,11/06/2025,NHL/188,Kolkata,RESERVATION,8,7,0,1,5,42 QUERIES REVERTED ON WHATS APP MAYFAIR GROUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:00:55,11/06/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night.
2.check hold to convert files and updated in software and inform sales person to convert the hold files
3.ledger reconcile 
4.paymeny follow up 
5.payment update in software and acknowledgement 
6.Tds entry 
7.Call received from agent and our sales team",,
11/06/2025 19:02:58,11/06/2025,NHL/232,Kolkata,HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,0,0,no,no,"1. Prepare a lunch list for 46 employees. 2. Prepare an attendance sheet for 3 days for 90 employees 3. Check a sample of a visiting card & finalize it,4. Send the Jaipur team about the Father's Day post,5. Prepare the contractual employees' expenses Excel sheet,6. Upload to the G drive 1 office policy,7. Check ID card sample,8.  Send the NATS registration form to the vendor with fill-in,9. Send mail to Airtel for the deactivation of the booster pack for 6 employees,10. Coordinate with the vendor about the curtain,11. Send messages to 6 employees that we need some documents for NATS,12. Send a mail to the 3rd party to restore an employee in the master sheet,13. Arrange 2 dresses for 2 employees,14.  Coordinate with the CFO about changes to the bill,15. Check Airtel bill, visiting card bill, ID card bill,16. Check CCTV,17. Verbal warning to an employee about his work.",,,,,,,
11/06/2025 19:03:33,11/06/2025,T15,Kolkata,RESERVATION,0,0,0,0,0,AVAILABILITY CHECKING DONE FOR 10 FILES AND CALLING DONE IN 15 HOTELS FOR ALMOST 18 TIMES AND KOLKATA HOTELS CONTACT SHEET FILL UP DONE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:05:41,11/06/2025,NHL/029,Kolkata,RESERVATION,6,1,1,2,0,RATE NEGOTIATION FOR 2 ENQUIRY ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:06:31,11/06/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:09:06,11/06/2025,NHL/212,Kolkata,RESERVATION,4,0,0,1,15,"
Updated Contact Details of the guest arrival to Lemon Tree - Gangtok.
Payment Follow Up for the upcoming bookings of Siddarth Hotels.
Siddarth Hotels Query: 5
Whatsapp Query: 10
Honeymoon inclusion cost taken from Kingsway Boutique against File No. 1795779.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:12:58,11/06/2025,NHL/123,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,2,5,2,2,0,0,0,"BHUTAN TICKETS : QUERY : 09, BLOCKING : 01 / BHUTAN PROMOTION : 103 MAILS SENT / TAJ HOTELS : 14 QUERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:14:52,11/06/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b2c contact upload in madmimi, mailer send, facebook update, instagram update",,,,,,,,,,,,,,,,
11/06/2025 19:21:27,11/06/2025,NHL/260,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bank Entries
Cash Entry in Tally
Purchase Entry
Hotel Ledger Reconciliation",,
11/06/2025 19:21:57,11/06/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,3,,5,,"RATE CHECK / SEMBARK CHECK

HOTEL EXCELLENCY - PURI
KOSHAL - PURI
VIJOYA INTERNATIONAL - PURI
PRANGAN BY MANGO - BBSR
LINGMOO RESIDENCY - RAVANGLA
HONG THOR RESORT - KZR
RIGSEL - DIRANG
LOBESA BOUTIQUE - PUNAKHA
BON VILLA RETREAT - KZR",,,,,,,,,,,,,,,,
11/06/2025 19:26:07,11/06/2025,NHL/015,Kolkata,RESERVATION,1,0,0,1,0,"PRANGAN BHUBANEWAR, NILADRI PREMIUM, VIJOYA INTERNHATIONAL, BONVILLA KAZIRANGA, CENTER POINT DIRANG, LOBESA BOUTIQUE PUNAKHA, RIGSEL DIRANG, LINGMOO,HONGTHOR,CRESTWOOD,WOODBINE CHECKED RATE FROM GOOGLE SHEET. 
5 QUERY RATE WITH AVAILABILITY GIVEN. 15 HOTELS OF PURI BHUBANESWAR FOR RATE FOLLOW UP WITH THEM VIA MAIL.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:32:40,10/06/2025,NHL/229,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 NO OF TRIPS ARE READY FOR SINGLE PAYMENT ,NA,NA,NA,"PAYMENT SIGNATURE FROM VIKRAM DA & SIR, MAIL 1888666 ,1780077 ,1720911                           , MOUNT GRP STATEMENT ",,
11/06/2025 19:35:12,10/06/2025,NHL/178,Kolkata,RESERVATION,3,11,0,4,0,"CHECKED 9 AVAILABILITIES AND GIVEN RATES OF SINGLE OR MORE HOTELS ON WHATSAPP GROUP VERBALLY OR ON PAPER.
UPDATED ODISSA STRATEGY CHART AS WELL.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2025 19:40:57,11/06/2025,NHL/233,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,"PURCHASE BOOKED
CASH ENTRY
PREPARING ANNEXURE FOR GSTR3B
CHECKING OF SALES INVOICE DONE OR NOT 
TDS ENTRY
LEDGER RECONCILITION
VOUCHER FILLING ",,
11/06/2025 19:46:02,11/06/2025,NHL/028,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.	Bank Book sheet update from Bank
2.	Advance sheet update from Bank more times
3.	Payment follow up Bhutan.
4.	Bank Reconciled checking. All Bank
5.	Follow up TCS amount and TCS declaration
6.	Communicate to agent more times over phone about TCS TDS for Bhutan booking
7.	Read mail
8.	Payment Process
a.	Registered-2
b.	Unregistered   ",,
11/06/2025 20:12:46,11/06/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mails read -
Mails reply
Follow up with agent -
Payment noted -
Payment collected - 
Calls attend -
Invoice raised ",,
11/06/2025 21:05:57,11/06/2025,NHL/201,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Create invoices,,
11/06/2025 22:33:01,11/06/2025,NHL/236,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1. All Hotel  and transport's single payment logged in software 
2. All converted hotel's rates checked and update on software. 
3. Assist other to prepare hotel's payment- as required
4.Prepared hotel statement payment. 
5. Prepared hotel statement for payment",,
11/06/2025 23:51:58,11/06/2025,Nhl/049,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncounted ,Uncounted ,Uncounted ,Uncounted ,Engaged in preparation and preservation of Audit data and future financial planning ,,
12/06/2025 10:12:47,11/06/2025,NHL/007,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,NA,2,12,"TDS CHECKED FOR PAYMENT MADE ON 10.06.2025 , SENT PAYMENT DETAILS TO HOTELS AND TRANSPOTERS,  CHECKED PURCHASE ENTRY DONE IN TALLY,  ASSIST IN SOFTWARE UPDATION IN SOFTWARE,  CHECKED HOTEL CONTRACT GIVEN TO ME  FOR FILLING , CHECKED TRIPS OF PAYMENT DONE AND OTHER MISCELLANEOUS JOBS ASSIGNED TO ME BY CFO AND DIRECTORS. ",,
12/06/2025 12:44:30,11/06/2025,NHL/192,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invoice work/ outside from office for official work/ledger reco,,
12/06/2025 13:17:00,11/06/2025,NHL/240,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,0,0,"1st half MOM discussion with with sir and team

North east itinerary checking with Sanjay sir

2nd half website meeting in webingo Office",,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 17:05:20,10/06/2025,NHL/220,Kolkata,RESERVATION,2,0,0,0,0,"2 VOUCHERS SENT, WORKING ON NEW DESTINATIONS HOTELS CONTACT DETAILS, MAIL IDS, RATES. UPCOMING SEASON & OFF SEASON RATES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 18:01:53,12/06/2025,NHL/128,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,85,,5,,"Counted No. of Agents so many Cities for Himangshu, 
Data of various cities in UP & mailed them to Paulami
Entry in Excel from Cards Whats App image",,,,,,,,,,,,,,,,
12/06/2025 18:21:18,12/06/2025,T8,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prepared DPT-3 excel sheet for details to be given by Accounts team also prepared the Master Data for ISIN Allotment as per the data available with me.,,
12/06/2025 18:43:54,12/06/2025,T5,Kolkata,RESERVATION,0,1,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 18:53:27,12/06/2025,NHL/256,Kolkata,Sales(Online),,,,,,,,,,,,,,,0,0,3,0,"02 Revised Done

MOM Checking of Webingo 

Team Discussion with Neptune team and with sir's

Bhutan Content Write

Meeting with Webingo at Webingo office",,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 18:59:55,12/06/2025,T4,Kolkata,Bhutan Air Ticket & Taj Hotels,,,,,,,0,1,0,0,0,0,0,AGENT CALLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 19:01:01,12/06/2025,NHL/234,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mails read -
Mails reply
Follow up with agent -
Payment noted -
Payment collected - 
Calls attend -
Invoice raised 
Refund processed",,
12/06/2025 19:01:09,12/06/2025,NHL/247,Kolkata,Sales(Group),,,,,,,,,,,,,,,,,,,,2,0,10,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 19:01:53,31/05/2025,T7,Kolkata,ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.Payment update and acknowledgement of last night.
2.check hold to convert files and updated in software and inform sales person to convert the hold files
3.ledger reconcile 
4.paymeny follow up 
5.payment update in software and acknowledgement 
6.Tds entry 
7.Call received from agent and our sales team",,
12/06/2025 19:04:10,12/06/2025,T15,Kolkata,RESERVATION,0,0,0,0,0,AVAILABILITY CHECKING DONE FOR 5 FILES AND CALLING DONE IN 8 HOTELS FOR ALMOST 10 TIMES AND DARJEELING & GANGTOK HOTELS CONTACT DETAILS EXCEL SHEET FILL UP DONE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 19:11:14,12/06/2025,NHL/010,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Facebook update, Instagram update, matter for full page adv design ",,,,,,,,,,,,,,,,
12/06/2025 19:12:54,12/06/2025,NHL/212,Kolkata,RESERVATION,2,2,0,2,0,"Updated Contact details of guest arrival to Amani - Pelling, Lemon Tree - Gangtok, Maple Residency - Gangtok, Chiminda - Pelling
Whatsapp Query: 12
Kolkata Hotel List Updation
Rate issue mail sent for Club Mahindra Chumbi Mt. Retreat - Pelling.

Given rate for honeymoon inclusion against File No. 1898092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2025 19:20:46,12/06/2025,NHL/218,Kolkata,IT,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,6,,Mail Draft - 2,,,,,,,,,,,,,,,,
12/06/2025 19:22:49,12/06/2025,NHL/029,Kolkata,RESERVATION,5,2,1,4,0,Rate negotiation for 2 Enquiry. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
